Pad,CoBo,Asad,Aget,Ch
5164,8,2,3,66
5165,8,3,3,59
5166,8,3,2,41
5167,8,3,3,63
5168,8,3,2,43
5169,8,3,2,46
5170,8,3,3,57
5171,8,3,3,10
5172,8,3,3,67
5173,8,3,2,5
5174,8,3,3,19
5175,8,3,2,9
5176,8,2,3,32
5177,8,2,3,28
5178,8,3,2,14
5179,8,2,3,24
5180,8,3,2,23
5181,8,3,2,25
5182,8,3,2,27
5183,4,1,1,21
5184,4,1,1,44
5185,4,1,1,30
5186,4,1,0,46
5187,4,1,1,26
5188,4,1,0,35
5189,4,1,0,29
5190,4,1,1,32
5191,4,1,0,27
5192,4,1,1,51
5193,4,1,0,57
5194,4,1,0,4
5195,4,1,1,63
5196,4,1,0,8
5197,4,1,1,59
5198,4,1,1,52
5199,4,1,1,43
5200,4,1,1,41
5201,4,1,1,29
5202,4,1,1,33
5203,4,1,1,27
5204,4,1,1,18
5205,4,1,1,0
5206,4,1,1,14
5207,4,1,2,62
5208,4,1,1,6
5209,4,1,1,4
5210,4,1,2,55
5211,4,1,1,2
5212,4,1,2,60
5213,4,1,2,47
5214,4,1,2,64
5215,4,1,2,40
5216,4,1,2,53
5217,4,1,2,49
5218,4,1,2,34
5219,4,1,2,44
5220,4,1,2,30
5221,4,1,2,21
5222,4,1,2,28
5223,4,1,2,4
5224,4,1,2,26
5225,4,1,2,19
5226,4,1,2,0
5227,4,1,2,17
5228,4,1,3,60
5229,4,1,3,41
5230,4,1,2,13
5231,4,1,3,35
5232,4,1,2,8
5233,2,0,2,37
5234,2,0,2,46
5235,2,0,2,25
5236,2,0,2,23
5237,2,0,2,18
5238,2,0,2,29
5239,2,0,2,12
5240,2,0,2,31
5241,2,0,2,62
5242,2,0,2,7
5243,2,0,3,23
5244,2,0,3,29
5245,2,0,3,16
5246,2,0,3,35
5247,2,0,3,12
5248,2,0,3,37
5249,2,0,3,39
5250,2,0,3,7
5251,2,0,3,50
5252,2,0,3,33
5253,4,0,2,60
5254,2,0,3,52
5255,4,0,2,62
5256,2,0,3,63
5257,2,0,3,59
5258,4,0,1,10
5259,2,0,2,0
5260,4,0,1,13
5261,4,0,1,21
5262,2,0,3,66
5263,4,0,1,24
5264,4,0,2,64
5265,1,3,2,44
5266,1,3,2,42
5267,1,3,2,47
5268,1,2,2,62
5269,1,2,2,60
5270,1,1,2,59
5271,1,1,2,61
5272,1,0,2,46
5273,1,0,2,43
5274,1,0,2,41
5275,3,1,2,63
5276,3,1,1,23
5277,3,1,1,20
5278,0,3,3,65
5279,3,1,1,12
5280,0,3,3,67
5281,0,3,3,60
5282,3,1,1,10
5283,0,3,3,64
5284,3,1,2,61
5285,3,1,2,59
5286,0,3,3,53
5287,0,3,3,34
5288,0,3,3,51
5289,0,3,3,40
5290,0,3,3,8
5291,0,3,3,38
5292,0,3,3,13
5293,0,3,3,17
5294,0,3,3,36
5295,0,3,3,30
5296,0,3,3,24
5297,0,3,2,61
5298,0,3,2,8
5299,0,3,2,32
5300,0,3,2,13
5301,0,3,2,19
5302,0,3,2,30
5303,0,3,2,24
5304,0,3,2,26
5305,0,3,2,38
5306,0,3,2,47
5307,3,0,2,7
5308,3,0,3,36
5309,3,0,3,42
5310,3,0,2,12
5311,3,0,3,59
5312,3,0,2,16
5313,3,0,2,18
5314,3,0,3,67
5315,3,0,2,25
5316,3,0,2,3
5317,3,0,2,20
5318,3,0,2,27
5319,3,0,2,29
5320,3,0,2,43
5321,3,0,2,48
5322,3,0,2,33
5323,3,0,2,52
5324,3,0,2,39
5325,3,0,2,46
5326,3,0,2,63
5327,3,0,2,59
5328,3,0,1,1
5329,3,0,1,3
5330,3,0,2,54
5331,3,0,1,5
5332,3,0,2,61
5333,3,0,2,67
5334,3,0,1,15
5335,3,0,1,19
5336,3,0,1,28
5337,3,0,1,30
5338,3,0,1,34
5339,3,0,1,42
5340,3,0,1,44
5341,3,0,1,60
5342,3,0,1,53
5343,3,0,0,7
5344,3,0,1,64
5345,3,0,0,58
5346,3,0,0,3
5347,3,0,1,50
5348,3,0,0,28
5349,3,0,0,30
5350,3,0,1,31
5351,3,0,0,36
5352,3,0,1,25
5353,3,0,1,29
5354,3,0,0,47
5355,3,0,1,43
5356,3,0,1,20
5357,6,0,2,26
5358,6,0,2,28
5359,6,0,2,24
5360,6,1,3,23
5361,6,1,3,27
5362,6,0,2,15
5363,6,1,3,31
5364,6,0,2,10
5365,6,0,2,6
5366,6,0,3,18
5367,6,0,2,0
5368,6,0,3,9
5369,6,0,2,47
5370,6,0,3,58
5371,6,0,2,44
5372,6,0,3,64
5373,6,0,3,60
5374,6,0,2,42
5375,6,1,3,65
5376,6,0,2,40
5377,6,0,2,38
5378,6,1,2,3
5379,6,0,2,34
5380,6,1,2,7
5381,6,1,3,6
5382,6,0,2,32
5383,6,1,3,10
5384,6,0,2,30
5385,6,1,3,35
5386,6,1,3,15
5387,6,1,3,41
5388,6,1,3,19
5389,6,1,3,24
5390,6,1,3,46
5391,6,1,3,32
5392,6,1,3,50
5393,6,1,3,57
5394,6,1,3,38
5395,6,1,3,61
5396,6,0,3,62
5397,6,0,3,32
5398,6,1,3,28
5399,6,1,3,2
5400,6,1,3,4
5401,6,1,3,55
5402,6,1,3,36
5403,6,1,3,51
5404,6,1,2,0
5405,6,1,2,15
5406,6,1,2,44
5407,6,1,2,62
5408,6,1,2,64
5409,6,1,1,6
5410,6,1,1,8
5411,6,1,1,19
5412,6,1,1,59
5413,6,1,1,36
5414,6,1,1,53
5415,6,1,0,0
5416,6,1,0,17
5417,6,1,0,53
5418,6,1,0,62
5419,6,1,0,67
5420,8,2,0,62
5421,8,2,0,59
5422,8,2,0,50
5423,8,2,0,37
5424,8,2,0,38
5425,8,2,0,36
5426,8,2,0,32
5427,8,2,0,30
5428,8,2,0,26
5429,8,2,0,21
5430,8,2,0,15
5431,8,2,1,17
5432,8,3,1,50
5433,8,3,1,43
5434,8,2,2,50
5435,8,2,2,48
5436,8,2,2,39
5437,8,2,2,33
5438,8,2,2,27
5439,8,2,2,20
5440,8,2,2,12
5441,8,2,2,7
5442,8,2,3,48
5443,8,2,3,43
5444,8,2,3,49
5445,8,2,3,63
5446,8,2,3,59
5447,8,2,3,12
5448,8,2,3,52
5449,8,2,3,7
5450,8,2,3,44
5451,8,2,3,46
5452,8,2,3,40
5453,8,2,3,41
5454,8,2,3,17
5455,8,2,3,34
5456,8,2,3,13
5457,4,1,1,47
5458,8,2,3,26
5459,8,2,3,8
5460,4,1,0,52
5461,8,3,3,50
5462,8,3,3,46
5463,4,1,0,39
5464,8,3,3,41
5465,4,1,0,31
5466,4,1,0,25
5467,8,3,3,35
5468,4,1,0,16
5469,8,3,3,27
5470,4,1,1,36
5471,4,1,0,40
5472,4,1,0,54
5473,4,1,0,32
5474,4,1,0,2
5475,4,1,0,41
5476,4,1,0,6
5477,4,1,1,60
5478,4,1,1,62
5479,4,1,0,10
5480,4,1,1,64
5481,4,1,0,63
5482,4,1,0,61
5483,4,1,1,66
5484,4,1,0,9
5485,4,1,0,0
5486,4,1,0,67
5487,4,1,0,7
5488,4,1,0,59
5489,4,1,0,5
5490,4,1,0,3
5491,4,1,0,14
5492,4,1,0,1
5493,4,1,0,12
5494,4,1,1,61
5495,4,1,1,67
5496,4,1,1,48
5497,4,1,1,54
5498,4,1,1,39
5499,4,1,1,31
5500,4,1,1,9
5501,4,1,1,16
5502,4,1,1,23
5503,4,1,1,1
5504,4,1,1,25
5505,4,1,2,67
5506,4,1,3,47
5507,4,1,1,7
5508,4,1,3,38
5509,4,1,1,5
5510,4,1,2,65
5511,4,1,3,13
5512,4,1,2,6
5513,4,1,3,19
5514,4,1,3,26
5515,4,1,3,64
5516,4,1,3,30
5517,4,1,3,55
5518,4,1,3,51
5519,4,1,3,29
5520,4,1,3,33
5521,4,1,3,7
5522,4,1,3,48
5523,4,1,3,25
5524,4,1,3,54
5525,4,1,3,18
5526,4,1,3,14
5527,4,1,3,67
5528,4,1,3,12
5529,4,0,2,16
5530,4,0,2,23
5531,2,0,2,50
5532,4,0,2,31
5533,2,0,2,39
5534,2,0,2,33
5535,4,0,2,33
5536,2,0,2,52
5537,4,0,1,0
5538,4,0,1,15
5539,2,0,2,57
5540,4,0,1,17
5541,4,0,2,53
5542,4,0,2,58
5543,4,0,1,19
5544,4,0,1,2
5545,4,0,2,51
5546,4,0,1,35
5547,4,0,1,4
5548,4,0,1,39
5549,4,0,0,8
5550,4,0,0,10
5551,4,0,1,41
5552,4,0,0,13
5553,4,0,1,43
5554,1,3,3,62
5555,4,0,1,46
5556,1,3,3,9
5557,4,0,1,48
5558,4,0,1,50
5559,1,2,3,47
5560,1,2,2,34
5561,1,2,3,49
5562,1,2,3,51
5563,1,2,2,32
5564,1,2,3,55
5565,1,2,2,28
5566,1,1,3,61
5567,1,2,3,62
5568,1,1,2,27
5569,1,1,3,54
5570,1,1,3,50
5571,1,1,2,31
5572,1,1,3,48
5573,1,1,2,33
5574,3,1,1,51
5575,1,1,3,46
5576,3,1,1,49
5577,1,0,3,10
5578,1,0,3,61
5579,3,1,1,47
5580,3,1,1,44
5581,3,1,0,12
5582,3,1,0,9
5583,3,1,1,42
5584,3,1,0,7
5585,3,1,1,40
5586,3,1,1,36
5587,3,1,1,3
5588,3,1,2,50
5589,3,1,1,1
5590,3,1,2,57
5591,3,1,1,18
5592,3,1,2,52
5593,3,1,1,16
5594,3,1,1,14
5595,0,3,2,58
5596,3,1,2,67
5597,0,3,2,53
5598,0,3,2,34
5599,3,1,2,34
5600,0,3,2,40
5601,3,1,2,32
5602,3,1,2,24
5603,0,3,2,51
5604,3,1,2,17
5605,3,0,3,13
5606,3,0,3,15
5607,3,0,2,0
5608,3,0,3,19
5609,3,0,3,55
5610,3,0,3,49
5611,3,0,3,26
5612,3,0,3,8
5613,3,0,3,34
5614,3,0,3,50
5615,3,0,3,30
5616,3,0,3,54
5617,3,0,3,29
5618,3,0,3,25
5619,3,0,3,63
5620,3,0,3,18
5621,3,0,2,5
5622,3,0,2,66
5623,3,0,3,12
5624,3,0,1,6
5625,3,0,3,37
5626,3,0,3,46
5627,3,0,1,8
5628,3,0,1,0
5629,3,0,1,26
5630,3,0,1,24
5631,3,0,1,2
5632,3,0,1,17
5633,3,0,1,9
5634,3,0,1,40
5635,3,0,1,32
5636,3,0,1,55
5637,3,0,1,49
5638,3,0,1,62
5639,3,0,0,0
5640,3,0,0,13
5641,3,0,0,2
5642,3,0,0,4
5643,3,0,0,15
5644,3,0,0,6
5645,3,0,0,60
5646,3,0,0,67
5647,3,0,0,8
5648,3,0,1,67
5649,3,0,0,10
5650,3,0,0,62
5651,3,0,1,65
5652,3,0,0,64
5653,3,0,1,63
5654,3,0,1,61
5655,3,0,0,9
5656,3,0,1,59
5657,3,0,0,5
5658,3,0,0,1
5659,3,0,0,42
5660,3,0,0,31
5661,3,0,0,55
5662,3,0,1,35
5663,3,0,0,39
5664,6,0,3,28
5665,3,0,0,17
5666,3,0,0,26
5667,6,0,3,36
5668,3,0,0,32
5669,6,0,3,42
5670,6,0,3,47
5671,3,0,0,40
5672,6,0,3,51
5673,3,0,0,53
5674,6,1,3,25
5675,6,1,3,7
5676,3,0,1,46
5677,6,1,3,12
5678,6,1,3,16
5679,6,1,3,33
5680,6,1,3,42
5681,6,1,3,39
5682,6,1,3,43
5683,6,1,3,47
5684,6,1,3,8
5685,6,1,3,53
5686,6,1,3,60
5687,6,1,3,13
5688,6,1,3,64
5689,6,1,3,48
5690,6,1,3,44
5691,6,1,3,49
5692,6,1,2,8
5693,6,1,2,13
5694,6,1,2,21
5695,6,1,2,28
5696,6,1,2,34
5697,6,1,2,40
5698,6,1,2,49
5699,6,1,2,51
5700,6,0,1,44
5701,6,0,1,51
5702,6,1,1,16
5703,6,1,0,14
5704,6,1,0,20
5705,6,1,0,25
5706,6,1,0,29
5707,6,1,0,31
5708,6,1,0,35
5709,6,1,0,37
5710,6,1,0,38
5711,6,1,0,51
5712,6,1,0,60
5713,6,1,0,61
5714,8,2,0,63
5715,8,2,0,58
5716,8,2,0,46
5717,8,2,0,35
5718,8,2,0,8
5719,8,2,0,4
5720,8,2,1,64
5721,8,2,0,28
5722,8,2,0,24
5723,8,2,0,17
5724,8,2,0,13
5725,8,3,0,23
5726,8,2,1,19
5727,8,2,1,10
5728,8,3,1,46
5729,8,2,2,67
5730,8,2,2,57
5731,8,2,2,46
5732,8,2,2,37
5733,8,2,2,31
5734,8,2,2,25
5735,8,2,2,18
5736,8,2,2,9
5737,8,2,2,5
5738,8,2,2,3
5739,8,2,3,39
5740,8,2,3,25
5741,8,2,3,20
5742,8,2,3,33
5743,8,2,3,16
5744,8,2,3,29
5745,4,1,0,43
5746,4,1,1,40
5747,4,1,0,64
5748,4,1,0,48
5749,4,1,0,33
5750,4,1,0,62
5751,4,1,0,18
5752,4,1,0,60
5753,4,1,0,55
5754,4,1,0,20
5755,4,1,0,49
5756,4,1,0,23
5757,4,1,0,53
5758,4,1,0,21
5759,4,1,0,15
5760,4,1,0,19
5761,4,1,3,66
5762,4,1,0,24
5763,4,1,3,58
5764,4,1,0,30
5765,4,1,0,34
5766,4,1,3,49
5767,4,1,0,38
5768,4,1,3,42
5769,4,1,3,36
5770,4,1,0,44
5771,4,1,3,28
5772,4,1,3,24
5773,4,1,3,17
5774,4,1,3,21
5775,4,1,3,8
5776,4,1,3,15
5777,4,1,3,4
5778,4,1,3,0
5779,4,1,3,2
5780,4,1,3,6
5781,4,1,3,44
5782,4,1,2,63
5783,4,1,3,40
5784,4,1,2,57
5785,4,1,2,48
5786,4,1,3,34
5787,4,1,2,29
5788,4,1,3,32
5789,4,1,3,10
5790,4,1,2,23
5791,4,1,2,52
5792,4,1,2,20
5793,4,1,3,63
5794,4,1,2,41
5795,4,1,2,7
5796,4,1,2,37
5797,4,1,2,35
5798,4,0,3,27
5799,4,1,2,31
5800,4,0,3,35
5801,4,0,3,43
5802,4,1,3,5
5803,4,0,3,57
5804,4,1,3,52
5805,4,1,3,59
5806,4,0,2,1
5807,4,1,2,14
5808,4,0,2,44
5809,4,0,2,38
5810,4,0,2,34
5811,4,0,2,46
5812,4,0,2,42
5813,4,0,2,50
5814,4,0,2,47
5815,4,0,2,57
5816,4,0,2,54
5817,4,0,2,61
5818,4,0,2,63
5819,4,0,2,67
5820,4,0,2,65
5821,4,0,2,18
5822,4,0,2,9
5823,4,0,2,27
5824,4,0,2,25
5825,4,0,2,37
5826,4,0,2,39
5827,4,0,1,53
5828,4,0,1,47
5829,4,0,1,49
5830,4,0,1,51
5831,4,0,1,55
5832,4,0,1,58
5833,4,0,2,8
5834,4,0,1,62
5835,4,0,1,64
5836,4,0,1,66
5837,4,0,0,0
5838,4,0,0,4
5839,4,0,0,2
5840,4,0,1,57
5841,1,3,2,0
5842,4,0,1,54
5843,1,3,3,27
5844,1,3,3,64
5845,1,3,3,5
5846,1,2,2,19
5847,1,2,3,2
5848,1,2,2,64
5849,1,2,3,19
5850,1,2,3,0
5851,1,2,3,66
5852,1,2,3,13
5853,1,2,3,15
5854,1,2,2,24
5855,1,2,3,4
5856,1,2,3,7
5857,1,2,3,17
5858,1,1,3,16
5859,1,1,3,8
5860,1,1,3,3
5861,1,1,3,14
5862,1,1,2,23
5863,1,1,3,12
5864,1,1,3,65
5865,1,1,3,18
5866,1,1,3,0
5867,1,1,2,63
5868,1,1,3,1
5869,1,0,3,6
5870,1,1,2,18
5871,1,0,3,63
5872,1,0,3,28
5873,1,0,3,67
5874,3,1,1,55
5875,3,1,1,58
5876,3,1,0,1
5877,3,1,1,67
5878,3,1,0,3
5879,3,1,1,65
5880,3,1,1,63
5881,3,1,2,7
5882,3,1,1,61
5883,3,1,1,57
5884,3,1,1,54
5885,3,1,1,48
5886,3,1,1,50
5887,3,1,1,46
5888,3,1,1,52
5889,3,1,2,38
5890,3,1,2,40
5891,3,1,2,26
5892,3,1,2,28
5893,3,1,2,19
5894,3,1,2,10
5895,3,1,2,66
5896,3,1,1,0
5897,3,1,2,62
5898,3,1,2,64
5899,3,1,2,55
5900,3,1,2,58
5901,3,1,2,51
5902,3,1,2,46
5903,3,1,2,41
5904,3,1,2,47
5905,3,1,2,37
5906,3,1,2,33
5907,3,1,2,43
5908,3,0,2,15
5909,3,0,3,60
5910,3,1,2,2
5911,3,0,3,53
5912,3,1,3,58
5913,3,1,3,44
5914,3,0,3,6
5915,3,1,3,36
5916,3,0,2,32
5917,3,0,2,36
5918,3,1,3,28
5919,3,0,2,38
5920,3,0,2,8
5921,3,0,3,64
5922,3,0,2,42
5923,3,0,2,21
5924,3,0,2,53
5925,3,0,3,9
5926,3,0,2,24
5927,3,0,3,31
5928,3,0,2,30
5929,3,0,2,49
5930,3,0,3,33
5931,3,0,2,58
5932,3,0,3,39
5933,3,0,3,43
5934,3,0,2,64
5935,3,0,3,5
5936,3,0,3,1
5937,3,0,3,3
5938,3,0,3,0
5939,3,0,3,14
5940,3,0,3,7
5941,3,0,3,16
5942,3,0,3,20
5943,3,0,3,23
5944,3,0,3,27
5945,3,0,3,35
5946,3,0,0,43
5947,3,0,3,41
5948,3,0,0,37
5949,3,0,0,33
5950,3,0,3,48
5951,3,0,0,29
5952,3,0,3,57
5953,3,0,3,65
5954,3,0,0,23
5955,3,0,0,18
5956,3,0,0,14
5957,3,0,0,52
5958,3,0,0,20
5959,3,0,0,24
5960,3,0,0,48
5961,3,0,0,54
5962,3,0,0,21
5963,3,0,0,59
5964,3,0,0,19
5965,3,0,0,34
5966,3,0,0,61
5967,3,0,0,49
5968,3,0,0,63
5969,3,0,0,44
5970,3,0,1,39
5971,6,1,3,30
5972,6,1,3,17
5973,6,1,3,21
5974,6,1,3,34
5975,6,1,3,26
5976,6,1,3,40
5977,6,1,2,4
5978,6,1,2,6
5979,6,1,2,10
5980,6,1,2,19
5981,6,1,2,26
5982,6,1,2,32
5983,6,1,2,38
5984,6,1,2,47
5985,6,1,2,58
5986,6,1,1,0
5987,6,0,1,47
5988,6,1,1,10
5989,6,1,1,18
5990,6,0,0,24
5991,6,1,0,12
5992,6,1,0,16
5993,6,1,0,23
5994,6,1,0,27
5995,6,1,1,63
5996,6,1,0,3
5997,6,1,0,7
5998,6,1,0,36
5999,6,1,0,47
6000,6,1,0,57
6001,6,1,0,64
6002,8,2,0,60
6003,8,2,0,57
6004,8,2,0,43
6005,8,2,0,31
6006,8,2,0,14
6007,8,2,0,1
6008,8,2,1,62
6009,8,2,1,43
6010,8,2,1,49
6011,8,2,1,29
6012,8,2,0,10
6013,8,3,0,25
6014,8,2,1,26
6015,8,2,1,21
6016,8,2,1,13
6017,8,3,1,48
6018,8,2,1,3
6019,8,2,2,65
6020,8,2,2,54
6021,8,2,2,41
6022,8,2,2,35
6023,8,2,2,29
6024,8,2,2,23
6025,8,2,2,16
6026,8,2,2,1
6027,8,2,3,65
6028,4,1,0,36
6029,4,1,0,51
6030,4,1,0,47
6031,4,1,2,66
6032,4,1,0,26
6033,4,1,2,58
6034,4,1,2,51
6035,4,1,0,17
6036,4,1,2,42
6037,4,1,2,38
6038,4,1,2,32
6039,4,1,2,36
6040,4,1,2,24
6041,4,1,2,27
6042,4,1,2,18
6043,4,1,2,15
6044,4,1,2,12
6045,4,1,2,10
6046,4,1,2,2
6047,4,1,2,3
6048,4,1,3,62
6049,4,1,3,65
6050,4,1,3,57
6051,4,1,3,53
6052,4,1,3,50
6053,4,1,3,46
6054,4,1,3,39
6055,4,1,3,43
6056,4,1,3,31
6057,4,1,3,37
6058,4,1,3,27
6059,4,1,3,23
6060,4,1,3,20
6061,4,1,3,16
6062,4,1,3,9
6063,4,0,3,13
6064,4,1,3,1
6065,4,0,3,10
6066,4,0,3,8
6067,4,1,3,3
6068,4,0,3,15
6069,4,1,3,61
6070,4,1,2,5
6071,4,0,3,19
6072,4,0,2,15
6073,4,0,3,24
6074,4,0,3,30
6075,4,0,3,0
6076,4,0,3,53
6077,4,0,3,58
6078,4,0,2,2
6079,4,0,2,0
6080,4,0,3,23
6081,4,0,3,20
6082,4,0,3,14
6083,4,0,3,18
6084,4,0,3,29
6085,4,0,3,31
6086,4,0,3,41
6087,4,0,3,37
6088,4,0,3,52
6089,4,0,3,46
6090,4,0,3,61
6091,4,0,3,65
6092,4,0,3,50
6093,4,0,2,7
6094,4,0,2,12
6095,4,0,1,7
6096,4,0,1,3
6097,1,3,2,25
6098,1,3,2,9
6099,1,3,2,13
6100,1,3,3,49
6101,4,0,1,1
6102,4,0,1,59
6103,1,3,3,36
6104,4,0,1,61
6105,4,0,1,63
6106,4,0,0,5
6107,4,0,1,65
6108,4,0,0,7
6109,4,0,0,1
6110,4,0,0,3
6111,4,0,0,9
6112,4,0,2,4
6113,4,0,0,12
6114,4,0,0,16
6115,4,0,0,18
6116,4,0,0,20
6117,4,0,0,23
6118,4,0,0,27
6119,4,0,0,25
6120,4,0,0,31
6121,1,3,3,53
6122,1,3,3,58
6123,4,0,0,33
6124,1,3,3,12
6125,1,3,3,23
6126,1,3,3,29
6127,1,2,3,10
6128,1,2,3,36
6129,1,2,3,40
6130,1,2,2,15
6131,1,2,2,17
6132,1,2,2,49
6133,1,2,2,51
6134,1,2,3,21
6135,1,2,3,26
6136,1,2,2,0
6137,1,2,2,6
6138,1,2,2,36
6139,1,2,2,26
6140,1,2,3,3
6141,1,2,3,5
6142,1,1,3,27
6143,1,2,3,28
6144,1,1,3,6
6145,1,1,3,4
6146,1,1,2,35
6147,1,1,2,25
6148,1,1,2,5
6149,1,1,3,67
6150,1,1,3,20
6151,1,1,3,25
6152,1,1,2,50
6153,1,1,2,48
6154,1,1,2,14
6155,1,1,2,16
6156,1,1,3,39
6157,1,1,3,35
6158,1,0,3,30
6159,1,1,3,9
6160,1,0,3,24
6161,1,0,3,13
6162,1,0,3,57
6163,3,1,0,34
6164,1,0,3,52
6165,3,1,0,32
6166,3,1,0,28
6167,3,1,0,26
6168,3,1,0,24
6169,3,1,0,21
6170,3,1,0,17
6171,3,1,0,19
6172,3,1,0,13
6173,3,1,2,3
6174,3,1,0,4
6175,3,1,0,10
6176,3,1,0,2
6177,3,1,0,8
6178,3,1,0,6
6179,3,1,1,66
6180,3,1,1,64
6181,3,1,1,62
6182,3,1,1,60
6183,1,0,3,35
6184,3,1,1,2
6185,1,0,3,48
6186,1,0,2,10
6187,1,0,2,12
6188,1,0,2,26
6189,3,1,1,4
6190,3,1,2,13
6191,3,1,1,8
6192,3,1,2,8
6193,3,1,3,51
6194,3,1,3,62
6195,3,1,3,66
6196,3,1,3,47
6197,3,1,3,53
6198,3,1,3,42
6199,3,1,3,38
6200,3,1,3,32
6201,3,1,3,30
6202,3,1,3,15
6203,3,1,3,19
6204,3,1,3,21
6205,3,1,3,24
6206,3,1,2,1
6207,3,1,3,67
6208,3,1,3,57
6209,3,1,3,52
6210,3,1,3,29
6211,3,1,3,0
6212,3,1,3,23
6213,3,1,2,14
6214,3,0,2,6
6215,3,1,3,18
6216,3,0,3,62
6217,3,1,3,14
6218,3,1,3,7
6219,3,0,3,4
6220,3,1,3,9
6221,3,0,3,2
6222,3,0,3,10
6223,3,1,3,12
6224,3,0,3,17
6225,3,0,3,21
6226,3,0,3,28
6227,3,0,3,24
6228,3,0,3,38
6229,3,0,3,32
6230,3,0,3,40
6231,3,0,3,44
6232,3,0,3,47
6233,3,0,3,51
6234,3,0,3,58
6235,3,0,3,52
6236,3,0,3,66
6237,3,0,3,61
6238,3,0,2,1
6239,3,0,2,4
6240,3,0,2,9
6241,3,0,2,13
6242,3,0,2,19
6243,3,0,2,14
6244,3,0,2,28
6245,3,0,2,23
6246,3,0,2,31
6247,3,0,2,35
6248,3,0,2,37
6249,3,0,2,41
6250,3,0,2,50
6251,3,0,0,16
6252,3,0,2,57
6253,3,0,0,25
6254,3,0,0,46
6255,3,0,2,65
6256,3,0,0,50
6257,3,0,0,35
6258,6,1,3,66
6259,6,1,2,2
6260,6,1,2,17
6261,6,1,2,24
6262,6,1,2,30
6263,6,1,2,36
6264,6,1,2,42
6265,6,1,2,55
6266,6,1,2,66
6267,6,1,1,4
6268,6,0,1,49
6269,6,1,1,12
6270,6,1,1,20
6271,6,1,1,25
6272,6,0,0,26
6273,6,1,0,9
6274,6,1,1,30
6275,6,1,1,48
6276,6,1,1,44
6277,6,1,1,61
6278,6,1,0,2
6279,6,1,0,15
6280,6,1,0,32
6281,6,1,0,44
6282,6,1,0,58
6283,6,1,0,59
6284,8,2,0,54
6285,8,2,0,41
6286,8,2,0,29
6287,8,2,0,12
6288,8,2,1,65
6289,8,2,1,59
6290,8,2,1,41
6291,8,2,1,47
6292,8,2,1,27
6293,8,2,1,40
6294,8,3,0,18
6295,8,2,1,28
6296,8,3,0,7
6297,8,2,1,24
6298,8,2,1,15
6299,8,2,3,61
6300,8,2,3,57
6301,8,2,1,1
6302,8,2,2,59
6303,8,2,2,52
6304,4,1,1,58
6305,4,1,1,42
6306,4,1,1,28
6307,4,1,1,13
6308,4,1,1,10
6309,4,1,1,8
6310,4,1,1,3
6311,4,1,2,61
6312,4,1,2,54
6313,4,1,2,59
6314,4,1,2,46
6315,4,1,2,50
6316,4,1,2,43
6317,4,1,2,39
6318,4,0,2,36
6319,4,1,2,33
6320,4,1,2,25
6321,4,0,2,28
6322,4,1,2,16
6323,4,0,2,21
6324,4,0,2,13
6325,4,1,2,9
6326,4,0,2,6
6327,4,1,2,1
6328,4,0,3,62
6329,4,0,3,66
6330,4,0,3,55
6331,4,0,3,60
6332,4,0,3,51
6333,4,0,3,47
6334,4,0,3,44
6335,4,0,3,40
6336,4,0,3,34
6337,4,0,3,36
6338,4,0,3,26
6339,4,0,3,28
6340,4,0,3,21
6341,4,0,3,17
6342,4,0,3,12
6343,4,0,3,6
6344,4,0,3,4
6345,4,0,3,5
6346,4,0,3,2
6347,4,0,3,1
6348,4,0,3,3
6349,4,0,3,38
6350,4,0,1,32
6351,4,0,3,32
6352,4,0,3,42
6353,4,0,1,34
6354,4,0,3,49
6355,4,0,1,36
6356,4,0,1,38
6357,4,0,3,64
6358,4,0,1,40
6359,4,0,3,7
6360,4,0,1,18
6361,4,0,1,16
6362,4,0,1,23
6363,4,0,1,20
6364,1,3,1,61
6365,4,0,1,25
6366,1,3,1,5
6367,4,0,1,27
6368,4,0,1,29
6369,1,3,1,0
6370,4,0,1,31
6371,1,3,2,48
6372,1,3,2,36
6373,4,0,1,33
6374,1,3,2,20
6375,1,3,2,19
6376,1,3,2,7
6377,1,3,2,8
6378,1,3,3,47
6379,1,3,3,42
6380,1,3,3,28
6381,1,3,3,32
6382,1,3,3,17
6383,1,3,3,21
6384,1,3,3,13
6385,1,3,3,6
6386,1,3,3,10
6387,1,3,3,2
6388,1,3,3,0
6389,1,3,3,8
6390,1,3,3,16
6391,1,3,3,4
6392,1,3,3,20
6393,1,3,3,33
6394,1,3,3,37
6395,1,3,3,43
6396,1,3,3,52
6397,1,3,3,48
6398,1,3,3,63
6399,1,3,3,54
6400,1,3,3,61
6401,1,2,2,47
6402,1,2,2,55
6403,1,2,2,18
6404,1,2,3,34
6405,1,2,3,8
6406,1,2,3,67
6407,1,2,3,44
6408,1,2,2,10
6409,1,2,2,1
6410,1,2,2,44
6411,1,2,2,14
6412,1,2,2,16
6413,1,2,3,32
6414,3,3,2,33
6415,1,2,2,8
6416,1,2,2,40
6417,3,3,3,67
6418,1,2,3,1
6419,3,3,3,37
6420,3,3,3,7
6421,3,2,3,8
6422,3,2,3,38
6423,1,1,3,2
6424,1,1,2,39
6425,3,2,2,0
6426,1,1,2,7
6427,3,2,2,34
6428,1,1,2,17
6429,1,1,3,31
6430,1,1,2,15
6431,1,1,2,43
6432,1,1,2,9
6433,1,1,2,2
